"Source","BoatID","TripID","Time","Latitude","Longitude","Gear","FishingOperation","Speed","Bearing_course","QualityIndex"
"MI",280,"280_11",1977-04-13 10:01:00,55.0870927151148,-1.00761137686841,"FPO","MIX_TRANSIT",1.30959159492415,0.287151308543945,"NA"
"MI",280,"280_11",1977-04-13 10:07:00,55.0812555096361,-1.00685916809584,"FPO","TRANSIT",3.13304758706324,0.878416614729786,"NA"
"MI",280,"280_11",1977-04-13 10:13:00,55.0769701292738,-0.990634961782783,"FPO","TRANSIT",3.20306595548594,0.28838508036421,"NA"
"MI",280,"280_11",1977-04-13 10:19:00,55.0778575052068,-0.984170955222477,"FPO","FISHING",0.435584289000334,2.19792977283542e-06,"NA"
"MI",280,"280_11",1977-04-13 10:25:00,55.0787409469851,-0.983826377777794,"FPO","FISHING",0.370900950883153,0,"NA"
"MI",280,"280_11",1977-04-13 10:31:00,55.0797288528377,-0.983573781482242,"FPO","FISHING",0.370901014043542,0.20244788459498,"NA"
"MI",280,"280_11",1977-04-13 10:37:00,55.0831555520996,-0.986183044616754,"FPO","MIX_TRANSIT",0.799307902071229,0.957593204780073,"NA"
"MI",280,"280_11",1977-04-13 10:43:00,55.0894905302364,-0.984821874155136,"FPO","TRANSIT",3.27118783179466,0.0899153746656511,"NA"
"MI",280,"280_11",1977-04-13 10:49:00,55.0956539213823,-0.998515254124806,"FPO","TRANSIT",2.85162782650051,0.18570247083814,"NA"
"MI",280,"280_11",1977-04-13 10:55:00,55.098163614007,-1.00490948982385,"FPO","FISHING",0.556353173821231,0.202370635762589,"NA"
"MI",280,"280_11",1977-04-13 11:01:00,55.0995745501383,-1.00513131836397,"FPO","FISHING",0.370902201121302,0,"NA"
"MI",280,"280_11",1977-04-13 11:07:00,55.1008178163309,-1.00602195907809,"FPO","FISHING",0.719714692598415,0.135473379067257,"NA"
"MI",280,"280_11",1977-04-13 11:13:00,55.1021397607154,-1.00647157850205,"FPO","FISHING",0.389416139067967,-1.07443849653185,"NA"
"MI",280,"280_11",1977-04-13 11:19:00,55.1011789441098,-1.0052173046274,"FPO","TRANSIT",2.59631576149004,-0.0410100732994006,"NA"
"MI",280,"280_11",1977-04-13 11:25:00,55.0988651181918,-1.01114043074466,"FPO","MIX_TRANSIT",0.77614070892414,2.88839976466048,"NA"
"MI",280,"280_11",1977-04-13 11:31:00,55.0973445567717,-1.01071997728187,"FPO","MIX_TRANSIT",0.776142782362655,-1.27221845362338,"NA"
"MI",280,"280_11",1977-04-13 11:37:00,55.0957143741974,-1.01010091776587,"FPO","FISHING",0.294142800023521,0.888633383302047,"NA"
"MI",280,"280_11",1977-04-13 11:43:00,55.0952075206897,-1.0099607580836,"FPO","MIX_TRANSIT",0.217771212583441,-2.88838227045844,"NA"
"MI",280,"280_11",1977-04-13 11:49:00,55.0893703076181,-1.00920888173966,"FPO","MIX_TRANSIT",2.18489927069303,-1.86988134969452,"NA"
"MI",280,"280_11",1977-04-13 11:55:00,55.0922356878889,-1.02295873348098,"FPO","MIX_TRANSIT",0.719776868853214,2.07956761641311,"NA"
"MI",280,"280_11",1977-04-13 12:01:00,55.0911704218679,-1.02161233803362,"FPO","FISHING",0.56794627248846,-0.501025091142276,"NA"
"MI",280,"280_11",1977-04-13 12:07:00,55.0898690962031,-1.02158894436582,"FPO","FISHING",0.750538141506169,0.152718976526152,"NA"
"MI",280,"280_11",1977-04-13 12:13:00,55.0889650058343,-1.02150714077368,"FPO","MIX_TRANSIT",0.217780136423648,2.12266570672178,"NA"
"MI",280,"280_11",1977-04-13 12:19:00,55.0909726875143,-1.02424485480364,"FPO","MIX_TRANSIT",1.89207071101673,-8.8486100022471e-06,"NA"
"MI",280,"280_11",1977-04-13 12:25:00,55.0891451213723,-1.0335048369178,"FPO","MIX_TRANSIT",0.79714269567399,1.45458231628926,"NA"
"MI",280,"280_11",1977-04-13 12:31:00,55.0884087186103,-1.03275419363814,"FPO","FISHING",0.217781579992417,0.119280930554725,"NA"
"MI",280,"280_11",1977-04-13 12:37:00,55.0872118489587,-1.0328227353225,"FPO","FISHING",0.567948165846816,0.202426622194794,"NA"
"MI",280,"280_11",1977-04-13 12:43:00,55.0859105152317,-1.0327992572285,"FPO","FISHING",0.38807996180618,-0.775951364902171,"NA"
"MI",280,"280_11",1977-04-13 12:49:00,55.0846878741452,-1.03233476974572,"FPO","MIX_TRANSIT",1.94776550936611,-0.0610174776413386,"NA"
"MI",280,"280_11",1977-04-13 12:55:00,55.088439645106,-1.03339380458673,"FPO","TRANSIT",3.34498694661286,0.0470884177773123,"NA"
"MI",280,"280_11",1977-04-13 13:01:00,55.0932057434259,-1.0492269950973,"FPO","TRANSIT",3.34473302738243,-0.074375558628562,"NA"
"MI",280,"280_11",1977-04-13 13:07:00,55.0988655202704,-1.06492947317348,"FPO","TRANSIT",2.4610043138109,0.288134936820641,"NA"
"MI",280,"280_11",1977-04-13 13:13:00,55.1034805499381,-1.07971241779381,"FPO","TRANSIT",3.33095480142306,0.274225533120093,"NA"
"MI",280,"280_11",1977-04-13 13:19:00,55.1078850847169,-1.09635223993503,"FPO","TRANSIT",3.34394581094551,0.0649056208956686,"NA"
"MI",280,"280_11",1977-04-13 13:25:00,55.112106286165,-1.11334183255535,"FPO",NA,NA,0.50223407859428,"NA"
"MI",280,"280_12",1977-04-17 07:46:00,55.1081890947443,-1.14055647724437,"FPO","TRANSIT",2.71230653749808,0.423011547068702,"NA"
"MI",280,"280_12",1977-04-17 07:52:00,55.1022258812582,-1.15108567098491,"FPO","MIX_TRANSIT",0.696214016351293,-0.628862395795074,"NA"
"MI",280,"280_12",1977-04-17 07:58:00,55.1017920648514,-1.15225216325017,"FPO","MIX_TRANSIT",0.15518826581606,-2.34891600220552,"NA"
"MI",280,"280_12",1977-04-17 08:04:00,55.1012286147337,-1.15384143748655,"FPO","FISHING",0.535248034596963,-0.487047409567778,"NA"
"MI",280,"280_12",1977-04-17 08:10:00,55.1002293439608,-1.15572660879835,"FPO","FISHING",0.419483854377847,-0.459980730546943,"NA"
"MI",280,"280_12",1977-04-17 08:16:00,55.0998322000073,-1.15765334951506,"FPO","FISHING",0.227181645399737,1.47733678324468,"NA"
"MI",280,"280_12",1977-04-17 08:22:00,55.0991486353792,-1.15571659733664,"FPO","MIX_TRANSIT",2.70460126748326,1.02502071594576,"NA"
"MI",280,"280_12",1977-04-17 08:28:00,55.1043295722237,-1.15488431905193,"FPO","MIX_TRANSIT",2.21744710395679,-0.0429561375985206,"NA"
"MI",280,"280_12",1977-04-17 08:34:00,55.1024508530067,-1.14289697016535,"FPO","TRANSIT",3.36966311584628,0.101425702587184,"NA"
"MI",280,"280_12",1977-04-17 08:40:00,55.0926325447788,-1.14110787152905,"FPO","TRANSIT",2.73751491869662,-0.386896526796095,"NA"
"MI",280,"280_12",1977-04-17 08:46:00,55.0876035071084,-1.14653797104754,"FPO","MIX_TRANSIT",0.367799254805909,-2.65022014602128,"NA"
"MI",280,"280_12",1977-04-17 08:52:00,55.0890384745839,-1.14518394074044,"FPO","FISHING",0.650972623416112,-0.0946665058114716,"NA"
"MI",280,"280_12",1977-04-17 08:58:00,55.0897855677482,-1.14491329318894,"FPO","FISHING",0.534946558536745,-1.95288640972669,"NA"
"MI",280,"280_12",1977-04-17 09:04:00,55.0909122908404,-1.14318244697219,"FPO","FISHING",0.710180516524475,-0.0569617473861516,"NA"
"MI",280,"280_12",1977-04-17 09:10:00,55.0881254391384,-1.14408838363409,"FPO","MIX_TRANSIT",2.43445671463724,-0.0892967895662628,"NA"
"MI",280,"280_12",1977-04-17 09:16:00,55.0923175278619,-1.13209358664825,"FPO","TRANSIT",3.89244574725637,0.0643973267098,"NA"
"MI",280,"280_12",1977-04-17 09:22:00,55.0924548604988,-1.12851498140231,"FPO","FISHING",0.471889198308927,0.0547905052487413,"NA"
"MI",280,"280_12",1977-04-17 09:28:00,55.0939828868806,-1.12846790776364,"FPO","FISHING",0.742228115051095,0.275315488497066,"NA"
"MI",280,"280_12",1977-04-17 09:34:00,55.0956459410527,-1.12831724155587,"FPO","FISHING",0.612550728399853,0.18101637790307,"NA"
"MI",280,"280_12",1977-04-17 09:40:00,55.096711680308,-1.12490943221758,"FPO","TRANSIT",2.37442942393488,-0.242423983098054,"NA"
"MI",280,"280_12",1977-04-17 09:46:00,55.0983985142695,-1.12566578026843,"FPO","TRANSIT",3.38634212884137,-0.0490231533000209,"NA"
"MI",280,"280_12",1977-04-17 09:52:00,55.1081635635045,-1.12179423730075,"FPO","MIX_TRANSIT",1.05627806744398,1.6624877863765,"NA"
"MI",280,"280_12",1977-04-17 09:58:00,55.1087047235136,-1.12015880183714,"FPO","FISHING",0.86977472358341,0.760817999142813,"NA"
"MI",280,"280_12",1977-04-17 10:04:00,55.1082894363246,-1.11715090530643,"FPO","FISHING",0.237408736260546,0.419827099413619,"NA"
"MI",280,"280_12",1977-04-17 10:10:00,55.1083716082724,-1.11470991789747,"FPO","FISHING",0.273038275895112,-0.30166904384908,"NA"
"MI",280,"280_12",1977-04-17 10:16:00,55.1071688269816,-1.11527856028068,"FPO","TRANSIT",2.58659300653181,-0.226768352026559,"NA"
"MI",280,"280_12",1977-04-17 10:22:00,55.1104345208043,-1.12056182873509,"FPO","TRANSIT",3.12800618666201,-0.541113076731733,"NA"
"MI",280,"280_12",1977-04-17 10:28:00,55.1158695073665,-1.10573061253209,"FPO","TRANSIT",3.18337659387489,-0.0803051493982612,"NA"
"MI",280,"280_12",1977-04-17 10:34:00,55.1194112026163,-1.09332829426641,"FPO","MIX_TRANSIT",1.48123671309784,1.72699647744105,"NA"
"MI",280,"280_12",1977-04-17 10:40:00,55.1203875635086,-1.093249116033,"FPO","FISHING",0.685136897478083,0.0281919557288001,"NA"
"MI",280,"280_12",1977-04-17 10:46:00,55.1214900370064,-1.08998368967506,"FPO","FISHING",0.715066402378674,-0.263778701972058,"NA"
"MI",280,"280_12",1977-04-17 10:52:00,55.121740851692,-1.08730849374988,"FPO","FISHING",0.149909094384353,0.267043932071264,"NA"
"MI",280,"280_12",1977-04-17 10:58:00,55.1196759564343,-1.09549599647638,"FPO","TRANSIT",3.06992982175893,-0.0820350659672652,"NA"
"MI",280,"280_12",1977-04-17 11:04:00,55.1194567576235,-1.09468530795073,"FPO","MIX_TRANSIT",2.09862875153354,1.11015401291741,"NA"
"MI",280,"280_12",1977-04-17 11:10:00,55.1273439306255,-1.08797127308296,"FPO","TRANSIT",2.44218477485772,0.398608071041381,"NA"
"MI",280,"280_12",1977-04-17 11:16:00,55.1312012346382,-1.08417459708695,"FPO","FISHING",0.436055763133569,-0.25531435100408,"NA"
"MI",280,"280_12",1977-04-17 11:22:00,55.132455820919,-1.08095316450076,"FPO","FISHING",0.539402156047162,-0.349614648882818,"NA"
"MI",280,"280_12",1977-04-17 11:28:00,55.1332322675842,-1.07797929185206,"FPO","FISHING",0.591134192369525,0.127741397183983,"NA"
"MI",280,"280_12",1977-04-17 11:34:00,55.1337719747433,-1.07466014802644,"FPO","FISHING",0.183449346254535,0.337718897467066,"NA"
"MI",280,"280_12",1977-04-17 11:40:00,55.1326392516674,-1.08226520219897,"FPO","TRANSIT",2.82640864786068,-0.223001217692782,"NA"
"MI",280,"280_12",1977-04-17 11:46:00,55.1341315510761,-1.07961651942395,"FPO","TRANSIT",2.98456518223245,-0.0947296750646198,"NA"
"MI",280,"280_12",1977-04-17 11:52:00,55.1378658694065,-1.06417282189702,"FPO","TRANSIT",3.19219246467462,-0.392674458225258,"NA"
"MI",280,"280_12",1977-04-17 11:58:00,55.1400132813501,-1.05273405146451,"FPO","FISHING",0.5431779946561,-0.178362307608541,"NA"
"MI",280,"280_12",1977-04-17 12:04:00,55.1405764726972,-1.04948874862213,"FPO","FISHING",0.583392989419586,0.0957714239151221,"NA"
"MI",280,"280_12",1977-04-17 12:10:00,55.140659346395,-1.0466524850452,"FPO","FISHING",0.281787077593262,-0.257303448188803,"NA"
"MI",280,"280_12",1977-04-17 12:16:00,55.1405835473475,-1.04508520159082,"FPO","MIX_TRANSIT",0.0991869556892087,-2.49244074693516,"NA"
"MI",280,"280_12",1977-04-17 12:22:00,55.1422988270076,-1.04787654723582,"FPO","MIX_TRANSIT",2.39606024956622,-0.324992514648756,"NA"
"MI",280,"280_12",1977-04-17 12:28:00,55.1381644657983,-1.05359277912157,"FPO","TRANSIT",3.01478637979541,-0.239699969135857,"NA"
"MI",280,"280_12",1977-04-17 12:34:00,55.1310971117106,-1.05119144969103,"FPO","FISHING",0.825233637290608,-0.88732579633469,"NA"
"MI",280,"280_12",1977-04-17 12:40:00,55.1322759089142,-1.04868023823387,"FPO","FISHING",0.83122188267194,-0.572022608728436,"NA"
"MI",280,"280_12",1977-04-17 12:46:00,55.1327609116723,-1.04567958245738,"FPO","FISHING",0.727818897492182,-0.271249854819263,"NA"
"MI",280,"280_12",1977-04-17 12:52:00,55.1332253314449,-1.04328755811509,"FPO","MIX_TRANSIT",0.91146304931314,-2.18547521099869,"NA"
"MI",280,"280_12",1977-04-17 12:58:00,55.1325357394483,-1.04950311647196,"FPO","TRANSIT",2.5775205151888,-0.0812397349956693,"NA"
"MI",280,"280_12",1977-04-17 13:04:00,55.1258880139305,-1.04750580349039,"FPO","TRANSIT",3.3440969187495,0.196634010666868,"NA"
"MI",280,"280_12",1977-04-17 13:10:00,55.1191592661801,-1.03783455641127,"FPO","MIX_TRANSIT",0.730483547456672,-1.35916834263528,"NA"
"MI",280,"280_12",1977-04-17 13:16:00,55.1187244892236,-1.03815088535659,"FPO","MIX_TRANSIT",0.184057588903773,-1.84580201081652,"NA"
"MI",280,"280_12",1977-04-17 13:22:00,55.1179056895938,-1.03735127170112,"FPO","FISHING",0.677638284792825,-0.0773281190735596,"NA"
"MI",280,"280_12",1977-04-17 13:28:00,55.1166703099479,-1.03558975774119,"FPO","FISHING",0.418359138112286,-0.0663071950440154,"NA"
"MI",280,"280_12",1977-04-17 13:34:00,55.1158473459509,-1.03429042110187,"FPO","MIX_TRANSIT",0.95271326618018,-1.98344203209288,"NA"
"MI",280,"280_12",1977-04-17 13:40:00,55.1197386484638,-1.04485181907092,"FPO","TRANSIT",2.59308322536839,-0.204160025254829,"NA"
"MI",280,"280_12",1977-04-17 13:46:00,55.1173927772128,-1.04411806412805,"FPO","TRANSIT",3.29287231633693,-0.0479372455938146,"NA"
"MI",280,"280_12",1977-04-17 13:52:00,55.1113869546285,-1.03429736481449,"FPO","MIX_TRANSIT",1.27048883796967,-0.856600225291868,"NA"
"MI",280,"280_12",1977-04-17 13:58:00,55.1117840181428,-1.03134002771396,"FPO","FISHING",0.553147480705181,-0.0318675735010881,"NA"
"MI",280,"280_12",1977-04-17 14:04:00,55.1127216832032,-1.02901388725984,"FPO","FISHING",0.727072238399437,-0.0490133946606719,"NA"
"MI",280,"280_12",1977-04-17 14:10:00,55.1137037361269,-1.02657168689634,"FPO","MIX_TRANSIT",0.307813941713865,-0.988957516940182,"NA"
"MI",280,"280_12",1977-04-17 14:16:00,55.1139649415877,-1.02721608505117,"FPO","TRANSIT",2.62569162308542,-0.0673173501620059,"NA"
"MI",280,"280_12",1977-04-17 14:22:00,55.1115569731054,-1.02850676726363,"FPO","TRANSIT",3.08396202462736,-0.0503671917265176,"NA"
"MI",280,"280_12",1977-04-17 14:28:00,55.1039431085501,-1.04003400403893,"FPO","TRANSIT",3.14108025344041,0.178756928486631,"NA"
"MI",280,"280_12",1977-04-17 14:34:00,55.0965396320997,-1.05136525130084,"FPO","TRANSIT",3.09427016166295,-0.380487178716081,"NA"
"MI",280,"280_12",1977-04-17 14:40:00,55.0957111869702,-1.06071185949657,"FPO","FISHING",0.378207015127673,-0.046726790927785,"NA"
"MI",280,"280_12",1977-04-17 14:46:00,55.0942326570063,-1.05971268231342,"FPO","FISHING",0.387286227900898,0.0557088326541071,"NA"
"MI",280,"280_12",1977-04-17 14:52:00,55.093355019712,-1.05914377389407,"FPO","MIX_TRANSIT",0.476670007409712,1.33632209015181,"NA"
"MI",280,"280_12",1977-04-17 14:58:00,55.0962373178319,-1.06456200898576,"FPO","TRANSIT",2.77263192749049,0.327764997747964,"NA"
"MI",280,"280_12",1977-04-17 15:04:00,55.1000157308113,-1.07072474188879,"FPO","FISHING",0.502200472692424,-0.132098414274252,"NA"
"MI",280,"280_12",1977-04-17 15:10:00,55.0981325794619,-1.07045928255419,"FPO","FISHING",0.779228535976457,0.201550383697479,"NA"
"MI",280,"280_12",1977-04-17 15:16:00,55.0962929712176,-1.0713018781436,"FPO","FISHING",0.168784950330041,0.340747079443111,"NA"
"MI",280,"280_12",1977-04-17 15:22:00,55.0976565087011,-1.06888650865749,"FPO","MIX_TRANSIT",2.17886246008134,-0.324026714095569,"NA"
"MI",280,"280_12",1977-04-17 15:28:00,55.1021888672889,-1.07595637332608,"FPO","TRANSIT",3.19843637760755,-0.145450935257185,"NA"
"MI",280,"280_12",1977-04-17 15:34:00,55.1051318350894,-1.09298262992832,"FPO","TRANSIT",3.22863537471249,0.0381828566197922,"NA"
"MI",280,"280_12",1977-04-17 15:40:00,55.1092889123854,-1.10926526208141,"FPO","TRANSIT",3.19515199161794,-0.00208506990622234,"NA"
"MI",280,"280_13",1977-04-18 06:09:00,55.1053013871791,-1.11098934151373,"FPO","TRANSIT",3.34903353557848,-0.101244471728828,"NA"
"MI",280,"280_13",1977-04-18 06:15:00,55.0966136168583,-1.10050678540026,"FPO","TRANSIT",3.32502500907983,0.0249533197086573,"NA"
"MI",280,"280_13",1977-04-18 06:21:00,55.0899699301802,-1.08616706244937,"FPO","TRANSIT",3.22851268457838,-0.146430960383237,"NA"
"MI",280,"280_13",1977-04-18 06:27:00,55.0880501723019,-1.0805888310296,"FPO","FISHING",0.632521541970902,0.727265715072059,"NA"
"MI",280,"280_13",1977-04-18 06:33:00,55.0861706616427,-1.08019161462089,"FPO","FISHING",0.635722968402408,-0.143346734909466,"NA"
"MI",280,"280_13",1977-04-18 06:39:00,55.0845483686952,-1.08056400208516,"FPO","FISHING",0.427275384788269,0.0637056851591627,"NA"
"MI",280,"280_13",1977-04-18 06:45:00,55.083597196021,-1.08116423735782,"FPO","MIX_TRANSIT",2.10895820566363,-0.266311282386524,"NA"
"MI",280,"280_13",1977-04-18 06:51:00,55.0890924860869,-1.08146113119778,"FPO","TRANSIT",3.51042264607224,-0.142470969591123,"NA"
"MI",280,"280_13",1977-04-18 06:57:00,55.0914424115977,-1.06985857739267,"FPO","FISHING",0.534492794142203,0.684403485668849,"NA"
"MI",280,"280_13",1977-04-18 07:03:00,55.0895328569365,-1.06946052011491,"FPO","FISHING",0.750889644444247,-0.175592549890482,"NA"
"MI",280,"280_13",1977-04-18 07:09:00,55.0875270105045,-1.06976049436943,"FPO","FISHING",0.488025606535193,0.392900857916472,"NA"
"MI",280,"280_13",1977-04-18 07:15:00,55.0869535850024,-1.06907060848154,"FPO","MIX_TRANSIT",2.23948302889216,-0.685521684560447,"NA"
"MI",280,"280_13",1977-04-18 07:21:00,55.0920715985206,-1.06921858031105,"FPO","TRANSIT",3.23306115238137,-1.7733289657722,"NA"
"MI",280,"280_13",1977-04-18 07:27:00,55.0888765696055,-1.05215535509217,"FPO","TRANSIT",3.5720643371039,0.098436128161732,"NA"
"MI",280,"280_13",1977-04-18 07:33:00,55.0879699523296,-1.03278110371227,"FPO","TRANSIT",3.62183411309387,-0.151345069663967,"NA"
"MI",280,"280_13",1977-04-18 07:39:00,55.0876811252424,-1.01233223630501,"FPO","TRANSIT",3.61721880439857,0.0564244439416703,"NA"
"MI",280,"280_13",1977-04-18 07:45:00,55.0867294490423,-1.00671791905735,"FPO","FISHING",0.546342525203942,-0.12655363451895,"NA"
"MI",280,"280_13",1977-04-18 07:51:00,55.084960437266,-1.00653677538915,"FPO","FISHING",0.645314487427971,0.798116946754539,"NA"
"MI",280,"280_13",1977-04-18 07:57:00,55.0833938267003,-1.0066114150684,"FPO","MIX_TRANSIT",0.142616331365081,-1.88123279393299,"NA"
"MI",280,"280_13",1977-04-18 08:03:00,55.083604242781,-1.00930726997168,"FPO","TRANSIT",2.94940838800655,-0.630375371316913,"NA"
"MI",280,"280_13",1977-04-18 08:09:00,55.0875331759801,-0.998936803025752,"FPO","TRANSIT",3.57994342296812,-0.11588354026323,"NA"
"MI",280,"280_13",1977-04-18 08:15:00,55.0841313142423,-0.985059442664566,"FPO","MIX_TRANSIT",0.674004899698163,0.213788543005018,"NA"
"MI",280,"280_13",1977-04-18 08:21:00,55.0846905784386,-0.984629377850445,"FPO","FISHING",0.482205521590758,0.0779068559548085,"NA"
"MI",280,"280_13",1977-04-18 08:27:00,55.0856611524629,-0.983605282148202,"FPO","FISHING",0.300391298472925,1.21079966210729,"NA"
"MI",280,"280_13",1977-04-18 08:33:00,55.0862269686912,-0.980830783598639,"FPO","MIX_TRANSIT",0.718138385278426,3.02615643393633,"NA"
"MI",280,"280_13",1977-04-18 08:39:00,55.0906935277743,-0.986327103770499,"FPO","MIX_TRANSIT",2.14863940712912,0.38140353911769,"NA"
"MI",280,"280_13",1977-04-18 08:45:00,55.097839630906,-0.994493076424269,"FPO","TRANSIT",2.64438096549903,0.36684570596008,"NA"
"MI",280,"280_13",1977-04-18 08:51:00,55.1001913169814,-1.00485590577618,"FPO","FISHING",0.244804515532924,-0.71963978494644,"NA"
"MI",280,"280_13",1977-04-18 08:57:00,55.1018890354053,-1.00480361202901,"FPO","FISHING",0.559700016966979,0.477905683922906,"NA"
"MI",280,"280_13",1977-04-18 09:03:00,55.1037883838514,-1.00499109030398,"FPO","FISHING",0.403483479386337,0.753486142781649,"NA"
"MI",280,"280_13",1977-04-18 09:09:00,55.1047074565183,-1.0047624122087,"FPO","MIX_TRANSIT",0.585234513078598,0.39487333171161,"NA"
"MI",280,"280_13",1977-04-18 09:15:00,55.1007270361431,-1.00683299461874,"FPO","TRANSIT",2.46878312402444,-0.236827996514753,"NA"
"MI",280,"280_13",1977-04-18 09:21:00,55.0940156129023,-1.00909792838667,"FPO","MIX_TRANSIT",0.336792439598165,1.39235685807719,"NA"
"MI",280,"280_13",1977-04-18 09:27:00,55.092615473047,-1.00847900217213,"FPO","FISHING",0.475291612740406,1.21067212677424e-06,"NA"
"MI",280,"280_13",1977-04-18 09:33:00,55.0904024789194,-1.00842370047459,"FPO","FISHING",0.461846263640085,0.749151634413979,"NA"
"MI",280,"280_13",1977-04-18 09:39:00,55.0897697546508,-1.00743889301624,"FPO","FISHING",0.402467389525578,3.03922407604066e-07,"NA"
"MI",280,"280_13",1977-04-18 09:45:00,55.0933434525506,-1.01112278008539,"FPO","MIX_TRANSIT",1.57882096161165,0.979834267469765,"NA"
"MI",280,"280_13",1977-04-18 09:51:00,55.0889481796185,-1.01929805000948,"FPO","MIX_TRANSIT",2.43101601238587,0.345418717378298,"NA"
"MI",280,"280_13",1977-04-18 09:57:00,55.0885120842442,-1.02144811466285,"FPO","FISHING",0.556550147628516,-0.337757153925329,"NA"
"MI",280,"280_13",1977-04-18 10:03:00,55.0903665682864,-1.02153513147144,"FPO","FISHING",0.333026503054663,0.299707948056886,"NA"
"MI",280,"280_13",1977-04-18 10:09:00,55.0910686944619,-1.02385176360848,"FPO","MIX_TRANSIT",2.23803143992492,0.994223493323383,"NA"
"MI",280,"280_13",1977-04-18 10:15:00,55.08793354446,-1.03120076136233,"FPO","FISHING",0.500301350200922,1.28012707990224,"NA"
"MI",280,"280_13",1977-04-18 10:21:00,55.085942972865,-1.03140204859284,"FPO","FISHING",0.541074590527213,-0.916554449856934,"NA"
"MI",280,"280_13",1977-04-18 10:27:00,55.0841450761848,-1.03062380017909,"FPO","FISHING",0.653448298158033,0.0690455529913436,"NA"
"MI",280,"280_13",1977-04-18 10:33:00,55.0826526211292,-1.03430107780952,"FPO","MIX_TRANSIT",2.54067265914333,-2.02379960067142,"NA"
"MI",280,"280_13",1977-04-18 10:39:00,55.089196219539,-1.03931946827737,"FPO","TRANSIT",2.59021260395451,0.192594662101438,"NA"
"MI",280,"280_13",1977-04-18 10:45:00,55.0931022476929,-1.05267247762233,"FPO","TRANSIT",2.71218049197305,0.16739711485736,"NA"
"MI",280,"280_13",1977-04-18 10:51:00,55.0965129109816,-1.06695337652179,"FPO","TRANSIT",2.75339269456546,-0.099729287319561,"NA"
"MI",280,"280_13",1977-04-18 10:57:00,55.1009941085546,-1.08062328246121,"FPO","TRANSIT",2.8214497073077,0.123357417588914,"NA"
"MI",280,"280_13",1977-04-18 11:03:00,55.1048140313418,-1.09427165354955,"FPO","TRANSIT",2.92169222114771,0.0440176699367165,"NA"
"MI",280,"280_13",1977-04-18 11:09:00,55.1094794057929,-1.10906761177767,"FPO","TRANSIT",3.08628340471394,-0.0354689565756707,"NA"
